x_id,occupancy_date,organization_name,shelter_name,shelter_address,shelter_city,shelter_province,shelter_postal_code,facility_name,program_name,sector,occupancy,capacity
32116,10/08/2020,Toronto Community Hostel,Toronto Community Hostel,191 Spadina Road,Toronto,ON,M5R 2T9,TCH 191 Spadina Rd(Singles),TCH-Singles,Co-ed,6,6
32117,10/08/2020,Toronto Community Hostel,Toronto Community Hostel,191 Spadina Road,Toronto,ON,M5R 2T9,Tor. Comm. Hostel 191 Spadina Rd,TCH (program),Families,8,14
32119,10/08/2020,WoodGreen Red Door Family Shelter,Red Door Queen Street,875 Queen St E,Toronto,ON,M4M 1J2,Red Door - 1430 Gerrad St E,Red Door - Family Shelter,Families,81,86
32122,10/08/2020,YWCA Toronto,YWCA - First Stop Woodlawn,80 Woodlawn Ave. East,Toronto,ON,M4T 1C1,YWCA-80 Woodlawn Av. E.-Women,YWCA - Adult Women Shelter,Women,23,25
32124,10/08/2020,YWCA Toronto,YWCA-348 Davenport,348 Davenport Rd.,Toronto,ON,M5R 1K6,YWCA - 348 Davenport Road Women,YWCA Davenport - Adult,Women,0,36
32128,10/08/2020,YouthLink,YouthLink Shelter,747 Warden Ave,Toronto,ON,M1L 4A1,YouthLink - 747 Warden Ave,YouthLink Emergency Program,Co-ed,10,10
32129,10/08/2020,YouthLink,YouthLink Shelter,747 Warden Ave,Toronto,ON,M1L 4A1,YouthLink - 747 Warden Ave,YouthLink Transitional Program,Co-ed,29,35
32130,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Radisson Hotel (Single),COSTI - Radisson Hotel (Single Pregnant Women),Women,0,8
32131,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Toronto Plaza Hotel(Fam),COSTI - Toronto Plaza Hotel (Non Refugee Families),Families,81,132
32132,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Toronto Plaza Hotel(Fam),COSTI - Toronto Plaza Hotel (Refugees),Families,165,446
32133,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Radisson Hotel,COSTI - Radisson Hotel (Non Refugee Families),Families,104,140
32134,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Radisson Hotel,COSTI Radisson Hotel Family Program.,Families,155,360
32135,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Reception Centre,COSTI Reception Ctr CITY Program,Co-ed,6,16
32136,10/09/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Toronto Plaza Hotel (Sin),COSTI - Toronto Plaza Hotel (Single Pregnant Women),Women,1,8
32139,10/09/2020,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,43 Christie Street,Toronto,ON,M6G 3B1,Christie Refugee Welcome Centre,Christie Refugee Welcome Ctr - Settlement and Support,Families,29,76
32140,10/09/2020,City of Toronto,Birkdale Residence,1229 Ellesmere Road,Toronto,ON,M1P 4V8,Birkdale Residence,Birkdale Residence - Bedded Program,Families,183,215
32141,10/09/2020,City of Toronto,Birkdale Residence,1229 Ellesmere Road,Toronto,ON,M1P 4V8,Birkdale Residence Motel (Fam),Birkdale Residence - Toronto Plaza Hotel Program (Non Refugees),Families,93,130
32144,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Edward  Co-Ed,Edward Village Singles Program,Co-ed,18,200
32145,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Edward Villag,Family Residence - Edward Village Hotel,Families,8,200
32146,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - LI Site,Family Residence - LI Site (Internal Referral Only),Families,58,200
32147,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - MA Site,Family Residence - MA Site (Internal Referral Only),Families,47,48
32148,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Main Building,Family Residence - Main,Families,61,20
32149,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - New Plaza,Family Residence - New Plaza (Internal Referral Only),Families,0,0
32150,10/09/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Roycroft Site,Family Residence - Roycroft Site,Families,7,50
32151,10/09/2020,City of Toronto,Fort York Residence,38 Bathrust St,Toronto,ON,M5V 3W3,Fort York - Staybridge Suites,Fort York - Staybridge Suites,Co-ed,67,73
32155,10/09/2020,City of Toronto,Robertson House,291 Sherbourne Street,Toronto,ON,M5A 2R9,Robertson House,Robertson House - MAIN Program,Families,89,110
32164,10/09/2020,City of Toronto,Streets To Homes,129 Peter Street,Toronto,ON,M5V 1X1,129 Peter St,Streets to Homes Bedded Program,Co-ed,23,27
32165,10/09/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens Res-Alexandra Hotel,Women's Res-Alexandra Hotel,Co-ed,72,92
32166,10/09/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 63 Bellwoods Ave.,Womens' Residence - Bellwoods House,Women,5,7
32167,10/09/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 674 Dundas St. W,Women's Residence Extreme Weather Program,Women,5,5
32168,10/09/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 674 Dundas St. W,Womens' Residence - Main Program,Women,46,46
32173,10/09/2020,Dixon Hall,Dixon Hall - Heyworth House,2714 Danforth Avenue,Toronto,ON,M4C 1L7,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,Co-ed,40,40
32178,10/09/2020,Fife House Foundation,Fife House Transitional Program,"490 Sherbourne Street, 2nd floor",Toronto,ON,M4X 1K9,Fife House - Denison Program,Fife House Denison Program,Co-ed,5,5
32179,10/09/2020,Fife House Foundation,Fife House Transitional Program,"490 Sherbourne Street, 2nd floor",Toronto,ON,M4X 1K9,Fife-Sherbourne Transitional Pgm,Fife-Sherbourne Transitional Program,Co-ed,9,11
32180,10/09/2020,Fred Victor Centre,FV Women's Transition to Housing,512 Jarvis St.,Toronto,ON,M4Y 2H6,Fred Victor 512 Jarvis St.,Fred Victor Transition to Housing:  Bedded Program,Women,18,24
32181,10/09/2020,Fred Victor Centre,FV Women's Transition to Housing,512 Jarvis St.,Toronto,ON,M4Y 2H6,Fred Victor T2H 386 Dundas St. E,Fred Victor T2H Bedded Program,Women,23,37
32182,10/09/2020,Fred Victor Centre,Fred Victor Women's Hostel,86 Lombard St.,Toronto,ON,M5C 1M3,FV Women's Hostel 86 Lombard,Fred Victor Women's Extreme Weather Program,Women,1,4
32183,10/09/2020,Fred Victor Centre,Fred Victor Women's Hostel,86 Lombard St.,Toronto,ON,M5C 1M3,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel Program,Women,24,25
32184,10/09/2020,Fred Victor Centre,"Fred Victor, BUS",1161 Caledonia Road,Toronto,ON,M6A 2W9,Fred Victor BUS - 1161 Caledonia,Fred Victor Bethlehem United Program,Co-ed,40,42
32188,10/09/2020,Homes First Society,HFS - Kennedy Shelter,702 Kennedy Rd,Toronto,ON,M1K 2B5,HFS - 702 Kennedy Shelter,Homes First Society- Kennedy Shelter Women's Program,Women,47,47
32189,10/09/2020,Homes First Society,HFS - Savard's Womens' Shelter,1322 Bloor Street West,Toronto,ON,M6H 1P2,HFS - Savard's Womens' Shelter,Homes First Society - Savard's Womens' Shelter,Women,0,16
32190,10/09/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS - 545 Lakeshore Blvd W.Women,545 Lakeshore Blvd. W. Women,Women,30,31
32193,10/09/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS - Scarborough Shelter,Homes First Society - Scarborough Shelter,Co-ed,30,31
32194,10/09/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS-545 Lakeshore Blvd W.Couple,545 Lakeshore Blvd. W.Couple,Co-ed,40,70
32195,10/09/2020,Homes First Society,HFS - Strachan House,805A Wellington Street W,Toronto,ON,M5V 1G8,HFS - Strachan House,Homes First Society - Flex Program,Co-ed,3,5
32196,10/09/2020,Homes First Society,HFS - Strachan House,805A Wellington Street W,Toronto,ON,M5V 1G8,HFS - Strachan House,Homes First Society - Strachan House,Co-ed,78,83
32202,10/09/2020,Society of St.Vincent De Paul,SVDP - Amelie House,126 Pape Avenue,Toronto,ON,M4M 2V8,SVDP - Amelie House,St.Vincent De Paul - Amelie House - Women's Shelter,Women,16,18
32203,10/09/2020,Society of St.Vincent De Paul,SVDP - Elisa House,60 Newcastle Street,Toronto,ON,M8Y 1A3,SVDP - Elisa House,St.Vincent De Paul - Elisa House,Women,25,26
32204,10/09/2020,Society of St.Vincent De Paul,SVDP - Mary's Home,70 Gerrard St. E.,Toronto,ON,M5B 1G6,SVDP - Mary's Home,St.Vincent De Paul - Mary's Home - Emergency Shelter,Women,17,27
32205,10/09/2020,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,3410 Bayview Avenue,Toronto,ON,M2M 3S3,SVDP - St. Clare's Residence,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,Women,28,30
32207,10/09/2020,Street Haven At The Crossroads,Street Haven,87 Pembroke St,Toronto,ON,M5A 2N9,Street Haven - 87 Pembroke St,Street Haven - Emergency Hostel,Women,27,28
32208,10/09/2020,The MUC Shelter Corporation,Sojourn House,101 Ontario Street,Toronto,ON,M5A 2V2,Sojourn House,Sojourn House Transitional Housing Program,Families,66,76
32209,10/09/2020,The MUC Shelter Corporation,Sojourn House,101 Ontario Street,Toronto,ON,M5A 2V2,Sojourn House(Singles),Sojourn House Bedded Program,Co-ed,40,67
32210,10/09/2020,The MUC Shelter Corporation,Sojourn House,101 Ontario Street,Toronto,ON,M5A 2V2,Sojourn House-Grange (Family),Sojourn House - Refugee Family Hotel Program-Grange,Families,156,270
32211,10/09/2020,The Salvation Army of Canada,Salvation Army - Evangeline Res,2808 Dundas St W,Toronto,ON,M6P 1Y5,S.A. Evangeline Residence,S.A. Evangeline - Emergency Weather,Women,0,0
32212,10/09/2020,The Salvation Army of Canada,Salvation Army - Evangeline Res,2808 Dundas St W,Toronto,ON,M6P 1Y5,S.A. Evangeline Residence,S.A. Evangeline Residence - Women's Ministry,Women,49,82
32214,10/09/2020,The Salvation Army of Canada,Salvation Army - Florence Booth,723 Queen Street West,Toronto,ON,M6J1E6,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth Womens Ministry,Women,0,0
32221,10/09/2020,The Salvation Army of Canada,Salvation Army Islington Seniors,2671 Islington Avenue,Toronto,ON,M9V 2X6,2671 Islington Avenue-Sr.Female,Salvation Army - Islington Seniors' Shelter Women's Program,Women,12,12
32224,10/09/2020,Toronto Community Hostel,Toronto Community Hostel,191 Spadina Road,Toronto,ON,M5R 2T9,TCH 191 Spadina Rd(Singles),TCH-Singles,Co-ed,6,6
32225,10/09/2020,Toronto Community Hostel,Toronto Community Hostel,191 Spadina Road,Toronto,ON,M5R 2T9,Tor. Comm. Hostel 191 Spadina Rd,TCH (program),Families,8,14
32227,10/09/2020,WoodGreen Red Door Family Shelter,Red Door Queen Street,875 Queen St E,Toronto,ON,M4M 1J2,Red Door - 1430 Gerrad St E,Red Door - Family Shelter,Families,81,86
32231,10/09/2020,YWCA Toronto,YWCA - First Stop Woodlawn,80 Woodlawn Ave. East,Toronto,ON,M4T 1C1,YWCA-80 Woodlawn Av. E.-Women,YWCA - Adult Women Shelter,Women,24,25
32233,10/09/2020,YWCA Toronto,YWCA-348 Davenport,348 Davenport Rd.,Toronto,ON,M5R 1K6,YWCA - 348 Davenport Road Women,YWCA Davenport - Adult,Women,0,36
32237,10/09/2020,YouthLink,YouthLink Shelter,747 Warden Ave,Toronto,ON,M1L 4A1,YouthLink - 747 Warden Ave,YouthLink Emergency Program,Co-ed,10,10
32238,10/09/2020,YouthLink,YouthLink Shelter,747 Warden Ave,Toronto,ON,M1L 4A1,YouthLink - 747 Warden Ave,YouthLink Transitional Program,Co-ed,29,35
32240,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Radisson Hotel (Single),COSTI - Radisson Hotel (Single Pregnant Women),Women,0,8
32241,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Toronto Plaza Hotel(Fam),COSTI - Toronto Plaza Hotel (Non Refugee Families),Families,79,132
32242,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI - Toronto Plaza Hotel(Fam),COSTI - Toronto Plaza Hotel (Refugees),Families,160,446
32243,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Radisson Hotel,COSTI - Radisson Hotel (Non Refugee Families),Families,104,140
32244,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Radisson Hotel,COSTI Radisson Hotel Family Program.,Families,151,360
32245,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Reception Centre,COSTI Reception Ctr CITY Program,Co-ed,6,16
32246,10/10/2020,COSTI Immigrant Services,COSTI Reception Centre,100 Lippincott Street,Toronto,ON,M5S 2P1,COSTI Toronto Plaza Hotel (Sin),COSTI - Toronto Plaza Hotel (Single Pregnant Women),Women,0,8
32250,10/10/2020,"Christie Refugee Welcome Centre, Inc.",Christie Refugee Welcome Centre,43 Christie Street,Toronto,ON,M6G 3B1,Christie Refugee Welcome Centre,Christie Refugee Welcome Ctr - Settlement and Support,Families,29,76
32251,10/10/2020,City of Toronto,Birkdale Residence,1229 Ellesmere Road,Toronto,ON,M1P 4V8,Birkdale Residence,Birkdale Residence - Bedded Program,Families,183,215
32252,10/10/2020,City of Toronto,Birkdale Residence,1229 Ellesmere Road,Toronto,ON,M1P 4V8,Birkdale Residence Motel (Fam),Birkdale Residence - Toronto Plaza Hotel Program (Non Refugees),Families,95,130
32255,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Edward  Co-Ed,Edward Village Singles Program,Co-ed,18,200
32256,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Edward Villag,Family Residence - Edward Village Hotel,Families,8,200
32257,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - LI Site,Family Residence - LI Site (Internal Referral Only),Families,58,200
32258,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - MA Site,Family Residence - MA Site (Internal Referral Only),Families,49,48
32259,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Main Building,Family Residence - Main,Families,61,20
32260,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - New Plaza,Family Residence - New Plaza (Internal Referral Only),Families,0,0
32261,10/10/2020,City of Toronto,Family Residence,4222 Kingston Road,Toronto,ON,M1E 2M6,Family Residence - Roycroft Site,Family Residence - Roycroft Site,Families,7,50
32262,10/10/2020,City of Toronto,Fort York Residence,38 Bathrust St,Toronto,ON,M5V 3W3,Fort York - Staybridge Suites,Fort York - Staybridge Suites,Co-ed,67,73
32266,10/10/2020,City of Toronto,Robertson House,291 Sherbourne Street,Toronto,ON,M5A 2R9,Robertson House,Robertson House - MAIN Program,Families,88,110
32275,10/10/2020,City of Toronto,Streets To Homes,129 Peter Street,Toronto,ON,M5V 1X1,129 Peter St,Streets to Homes Bedded Program,Co-ed,23,27
32276,10/10/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens Res-Alexandra Hotel,Women's Res-Alexandra Hotel,Co-ed,71,92
32277,10/10/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 63 Bellwoods Ave.,Womens' Residence - Bellwoods House,Women,5,7
32278,10/10/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 674 Dundas St. W,Women's Residence Extreme Weather Program,Women,5,5
32279,10/10/2020,City of Toronto,Women's Residence,674 Dundas St. W,Toronto,ON,M5T 1H9,Womens' Res - 674 Dundas St. W,Womens' Residence - Main Program,Women,46,46
32284,10/10/2020,Dixon Hall,Dixon Hall - Heyworth House,2714 Danforth Avenue,Toronto,ON,M4C 1L7,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,Co-ed,40,40
32289,10/10/2020,Fife House Foundation,Fife House Transitional Program,"490 Sherbourne Street, 2nd floor",Toronto,ON,M4X 1K9,Fife House - Denison Program,Fife House Denison Program,Co-ed,5,5
32290,10/10/2020,Fife House Foundation,Fife House Transitional Program,"490 Sherbourne Street, 2nd floor",Toronto,ON,M4X 1K9,Fife-Sherbourne Transitional Pgm,Fife-Sherbourne Transitional Program,Co-ed,9,11
32291,10/10/2020,Fred Victor Centre,FV Women's Transition to Housing,512 Jarvis St.,Toronto,ON,M4Y 2H6,Fred Victor 512 Jarvis St.,Fred Victor Transition to Housing:  Bedded Program,Women,18,24
32292,10/10/2020,Fred Victor Centre,FV Women's Transition to Housing,512 Jarvis St.,Toronto,ON,M4Y 2H6,Fred Victor T2H 386 Dundas St. E,Fred Victor T2H Bedded Program,Women,23,37
32293,10/10/2020,Fred Victor Centre,Fred Victor Women's Hostel,86 Lombard St.,Toronto,ON,M5C 1M3,FV Women's Hostel 86 Lombard,Fred Victor Women's Extreme Weather Program,Women,1,4
32294,10/10/2020,Fred Victor Centre,Fred Victor Women's Hostel,86 Lombard St.,Toronto,ON,M5C 1M3,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel Program,Women,24,25
32295,10/10/2020,Fred Victor Centre,"Fred Victor, BUS",1161 Caledonia Road,Toronto,ON,M6A 2W9,Fred Victor BUS - 1161 Caledonia,Fred Victor Bethlehem United Program,Co-ed,42,42
32299,10/10/2020,Homes First Society,HFS - Kennedy Shelter,702 Kennedy Rd,Toronto,ON,M1K 2B5,HFS - 702 Kennedy Shelter,Homes First Society- Kennedy Shelter Women's Program,Women,47,47
32300,10/10/2020,Homes First Society,HFS - Savard's Womens' Shelter,1322 Bloor Street West,Toronto,ON,M6H 1P2,HFS - Savard's Womens' Shelter,Homes First Society - Savard's Womens' Shelter,Women,0,16
32301,10/10/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS - 545 Lakeshore Blvd W.Women,545 Lakeshore Blvd. W. Women,Women,31,31
32304,10/10/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS - Scarborough Shelter,Homes First Society - Scarborough Shelter,Co-ed,30,31
32306,10/10/2020,Homes First Society,HFS - Scarborough Shelter,3576 St. Clair Avenue East,Scarborough,ON,M1K 1M2,HFS-545 Lakeshore Blvd W.Couple,545 Lakeshore Blvd. W.Couple,Co-ed,41,70
32307,10/10/2020,Homes First Society,HFS - Strachan House,805A Wellington Street W,Toronto,ON,M5V 1G8,HFS - Strachan House,Homes First Society - Flex Program,Co-ed,3,5
32308,10/10/2020,Homes First Society,HFS - Strachan House,805A Wellington Street W,Toronto,ON,M5V 1G8,HFS - Strachan House,Homes First Society - Strachan House,Co-ed,78,83
32314,10/10/2020,Society of St.Vincent De Paul,SVDP - Amelie House,126 Pape Avenue,Toronto,ON,M4M 2V8,SVDP - Amelie House,St.Vincent De Paul - Amelie House - Women's Shelter,Women,16,18
32315,10/10/2020,Society of St.Vincent De Paul,SVDP - Elisa House,60 Newcastle Street,Toronto,ON,M8Y 1A3,SVDP - Elisa House,St.Vincent De Paul - Elisa House,Women,24,26
32316,10/10/2020,Society of St.Vincent De Paul,SVDP - Mary's Home,70 Gerrard St. E.,Toronto,ON,M5B 1G6,SVDP - Mary's Home,St.Vincent De Paul - Mary's Home - Emergency Shelter,Women,17,27
32317,10/10/2020,Society of St.Vincent De Paul,SVDP - St. Clare's Residence,3410 Bayview Avenue,Toronto,ON,M2M 3S3,SVDP - St. Clare's Residence,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,Women,28,30
32319,10/10/2020,Street Haven At The Crossroads,Street Haven,87 Pembroke St,Toronto,ON,M5A 2N9,Street Haven - 87 Pembroke St,Street Haven - Emergency Hostel,Women,27,28
32320,10/10/2020,The MUC Shelter Corporation,Sojourn House,101 Ontario Street,Toronto,ON,M5A 2V2,Sojourn House,Sojourn House Transitional Housing Program,Families,66,76
